Table 1
CMANAME,CMAUID,CSDNAME,CSDUID,public_caf,public_ef,public_emp,public_gs,public_hf,public_psef,public_srf,walk_caf,walk_ef,walk_emp,walk_gs,walk_hf,walk_psef,walk_srf,ada_code_n,ADA_code
Weak metropolitan influenced zone (N.S.) / Zone d'influence métropolitaine faible (N.-É.),998,"Antigonish, Subd. A",1214001,0,0,0,,0,0,0,0.00253009008461538,0.00823821026684702,0.00428235391361443,4.92825674157303,0.0057507592780771,0.0155049298494327,0.0143681893846154,12140001,  12140001
Moderate metropolitan influenced zone (N.S.) / Zone d'influence métropolitaine modérée (N.-É.),997,"Antigonish, Subd. B",1214006,0,0,0,,0,0,0,0,0.00163671064090943,0.000114417633572114,,0.0000796503229523128,0,0.0022361001509434,12140002,  12140002
Weak metropolitan influenced zone (N.S.) / Zone d'influence métropolitaine faible (N.-É.),998,Paqtnkek-Niktuek No. 23,1214010,0,0,0,,0,0,0,0,0,0.000177773727675331,,0,0,0.000996237125,12140003,  12140003
Moderate metropolitan influenced zone (N.S.) / Zone d'influence métropolitaine modérée (N.-É.),997,"Inverness, Subd. A",1215011,0,0,0,,0,0,0,0.000520600475409836,0.00109524795036564,0.000240860419371417,2.90447857142857,0.000100408095530552,0,0.00360869201639344,12150001,  12150001
Moderate metropolitan influenced zone (N.S.) / Zone d'influence métropolitaine modérée (N.-É.),997,"Inverness, Subd. B",1215006,0,0,0,,0,0,0,0.000684813222222222,0.00694149035444739,0.000339671898496809,1.94223133333333,0.000364021122094571,0,0.00426241247777778,12150002,  12150002
Weak metropolitan influenced zone (N.S.) / Zone d'influence métropolitaine faible (N.-É.),998,Port Hawkesbury,1215002,0,0,0,,0,0,0,0.00154132646391753,0.0100232703988681,0.00185847759667912,4.00125,0.000704108920708887,0.013356377223491,0.00898458391237113,12150003,  12150003
Weak metropolitan influenced zone (N.S.) / Zone d'influence métropolitaine faible (N.-É.),998,Whycocomagh 2,1215008,0,0,0,,0,0,0,0,0.00499801412938096,0.000116210133222138,,0.0000197277198397936,0,0.005554479375,12150004,  12150004
No metropolitan influenced zone (N.S.) / Aucune zone d'influence métropolitaine (N.-É.),999,Malagawatch 4,1215005,0,0,0,,0,0,0,0,0,0,,0,0,0,12150005,  12150005
Weak metropolitan influenced zone (N.S.) / Zone d'influence métropolitaine faible (N.-É.),998,"Richmond, Subd. C",1216001,0,0,0,,0,0,0,0.000671927,0.00147707809289615,0.000272484540532145,4.69450119047619,0.000205161286390759,0,0.00276293298684211,12160001,  12160001
Moderate metropolitan influenced zone (N.S.) / Zone d'influence métropolitaine modérée (N.-É.),997,Chapel Island 5,1216014,0,0,0,,0,0,0,0,0,0.0000464581796459369,,0,0,0.00535895483333333,12160002,  12160002
Cape Breton,225,Membertou 28B,1217008,0,0,0,,0,0,0,0.00438189960869565,0.0326570984741207,0.00429107574441154,,0.0181978903092344,0,0.00417238886956522,12170013,  12170013
Cape Breton,225,Eskasoni 3,1217020,0,0,0,,0,0,0,0,0,0.000231103668830923,0,0.000225767219897568,0,0,12170014,  12170014
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.00778302782352941,0.0311391984862984,0.00151910725973028,4.01991135531136,0.00200766009327907,0,0.0173366955588235,12170015,  12170015
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.007730825024,0.0275721190457582,0.00276949668606877,8.9608,0.00216210436149384,0,0.01455409872,12170016,  12170016
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.000914980428571429,0.00452049671880673,0.000426367220047811,4.10204333333333,0.000109479040326002,0,0.00485063520779221,12170017,  12170017
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.0000508021136363636,0.000929942096904789,0.000214398623115809,,0.000150558803695795,0,0.00343460606818182,12170018,  12170018
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.00633627826153846,0.0429003254879086,0.00468405960523352,4.29404929577465,0.00184715753383419,0,0.0379563022153846,12170019,  12170019
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.00299945372093023,0.0690780326711008,0.0157030834934166,3.31590615079365,0.00941281868460091,0,0.0175218811511628,12170020,  12170020
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.0194082066338028,0.0698202449246283,0.0181828114889402,3.1618705399061,0.0131961695103235,0,0.0292821740140845,12170021,  12170021
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.00644149553846154,0.0622616819338585,0.0102933464614834,6.44718468468468,0.0171777562354057,0,0.0212285118076923,12170022,  12170022
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.00450904364238411,0.0281706980133858,0.0031453898086081,,0.00236838826383563,0,0.00824255584105961,12170023,  12170023
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.00366232398461538,0.031022711282042,0.00207823841282142,6.53584351851852,0.00361768409033874,0,0.0112567424923077,12170024,  12170024
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.00837715896551724,0.0542322740422124,0.00362668458443591,4.69891025641025,0.00577095165704776,0,0.0150089097068965,12170025,  12170025
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.00911299764,0,0.00092490141843482,,0.000026403980095788,0,0.01073530064,12170026,  12170026
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.00735015143243243,0.0348820480120804,0.00293390657191946,4.85881904761905,0.00555316889462317,0,0.0116231988648649,12170027,  12170027
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.000126058843137255,0.00567875267648263,0.00222690394285554,11.4875706349206,0.0021322658020996,0,0.0127162246078431,12170028,  12170028
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.0001125637,0.025105389098841,0.00542262277229109,4.8426,0.00609215019660367,0,0.02740287734,12170029,  12170029
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.00943882857142857,0.0417251718690958,0.0098454349218899,7.08963924731183,0.0199495095358431,0,0.0212828088571429,12170030,  12170030
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.00243872634545455,0.00119176025488827,0.000333857066777176,2.79916851851852,0.000618439345050874,0,0.00330651280909091,12170032,  12170032
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.00108330182075472,0.00631456902311128,0.000825900704334179,,0.000644379562758311,0,0.00176037728301887,12170033,  12170033
Cape Breton,225,Cape Breton,1217030,,,,,,,,0.00185122937288136,0.011621255450007,0.00101173149641315,2.0434,0.000897444627517423,0,0.00248651652542373,12170034,  12170034
Cape Breton,225,Cape Breton,1217030,,,,,,,,0,0.00750443725316516,0.000617689260692868,10.3699055555556,0.00135182353046101,0,0.00108651905194805,12170035,  12170035
Weak metropolitan influenced zone (N.S.) / Zone d'influence métropolitaine faible (N.-É.),998,"Victoria, Subd. A",1218006,0,0,0,,0,0,0,0.00185522818942731,0.00405399637026594,0.000317108928757073,2.76000860215054,0.000373880484668124,0,0.00444031384581498,12180001,  12180001
Moderate metropolitan influenced zone (N.S.) / Zone d'influence métropolitaine modérée (N.-É.),997,Wagmatcook 1,1218003,0,0,0,,0,0,0,0,0,0.000116908103681543,,0,0,0.0217122816428571,12180002,  12180002
Saint John,310,St. Martins,1301002,0,0,0,,0,0,0,0.00126280748717949,0.00512795688842535,0.000296391970713374,,0.000357149710221449,0,0,13010001,  13010001
Saint John,310,Simonds,1301004,0,0.0000116918162460655,0.0000292635765573957,,0.0000170538267927843,0,0,0,0,0.000151368715317219,,0.000101542096591436,0,0,13010002,  13010002
Saint John,310,Musquash,1301016,0,0,0,,0,0,0,0,0.00159278687117694,0.000100656952726256,,0.0000370585738956109,0,0.00214892741304348,13010012,  13010012
Saint John,310,Saint John,1301006,0.011395136968421,0.0088902477213707,0.00745969362936272,32.3076923076923,0.00390124954765714,0.00647172939985657,0.00696486549487544,0.00329795981052632,0.0331874386743228,0.00546917710053701,7.26814122807018,0.00760677865549889,0.0134289870833845,0.0162807971473684,13010013,  13010013
Saint John,310,Saint John,1301006,0.003014881625,0.00316467147579306,0.00258591097132276,38.5,0.000785438527662738,0.00315577416512814,0.00133600568743831,0.000164818615384615,0.00599087775006067,0.00102397560278905,,0.000492485124007936,0.00173101972928571,0.000275118980769231,13010014,  13010014
Saint John,310,Saint John,1301006,0.0443277542734375,0.0198794367138796,0.0216428990247279,15.734375,0.0128497951781226,0.0148829476355356,0.0193804874311537,0.045938743,0.061209059283149,0.0293612072004175,2.89451350574713,0.0270253989427279,0,0.0435825040390625,13010015,  13010015
Saint John,310,Saint John,1301006,0.0311153337266667,0.0197412041850489,0.0190965435695787,26.1025641025641,0.00746083898331596,0.019827983604448,0.0151827776384295,0.00786344739333333,0.032652804356446,0.0136435341919771,4.00629696969697,0.00531183465734333,0.00609439216145639,0.02292136736,13010016,  13010016
Saint John,310,Saint John,1301006,0.0805599037131148,0.0294215229457059,0.0310514100732101,10.3032786885246,0.0166859661921233,0.0206587521678324,0.0260349565998357,0.0959854868442623,0.0837459409867724,0.0437400999874042,3.40404711538462,0.0292453548877669,0,0.0447550787622951,13010017,  13010017
Saint John,310,Saint John,1301006,0.0230791966744186,0.0135303289436011,0.0124633855790988,30.156862745098,0.00477762083925308,0.00693389565537221,0.00948284676387253,0.0129039821395349,0.0360002180524893,0.00909517123580283,8.04951111111111,0.00257914852487925,0,0.0169054319883721,13010018,  13010018
Saint John,310,Saint John,1301006,0.0149739141428571,0.00945480803378885,0.00930780024561872,22.2063492063492,0.004124181855585,0.00361248443188736,0.00731757990816066,0.00838999266666667,0.0307463270154655,0.0102833832477716,5.75984527363184,0.00583151851945657,0,0.0172777118571429,13010019,  13010019
Saint John,310,Saint John,1301006,0.00304305808910891,0.00413331201198096,0.0029856950046884,15,0.00106887936450564,0.000174917888263967,0.002600570132143,0.000346289247524753,0.0114603764275348,0.00243197948878473,,0.0014779802440871,0,0.00664481917821782,13010020,  13010020
Weak metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine faible (N.-B.),998,Grand Manan,1302052,0,0,0,,0,0,0,0.000378786052631579,0.00348543758644704,0.000609641923263273,0,0.0000719960298385771,0,0.00442683989473684,13020001,  13020001
Weak metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine faible (N.-B.),998,Saint Patrick,1302021,0,0,0,,0,0,0,0.00768436763352273,0.00689938700697266,0.00111345280077072,2.95296382113821,0.00055869083249798,0.010359499540694,0.00642928794318182,13020002,  13020002
Saint John,310,Lepreau,1302008,0,0,0,,0,0,0,0,0,0.000118117457380804,,0,0,0.00460822448387097,13020003,  13020003
Weak metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine faible (N.-B.),998,Saint Stephen,1302034,0,0,0,,0,0,0,0.00351491123660714,0.0174652070472186,0.00193040659393117,4.32674444444444,0.00153267814248079,0,0.00339411114285714,13020004,  13020004
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Sheffield,1303014,0,0,0,,0,0,0,0.0000289547234042553,0.00374440095754411,0.000175589191808881,8.93899047619047,0.000182574276215258,0,0.000824521695035461,13030001,  13030001
Fredericton,320,Maugerville,1303016,0,0,0.0000224465362874633,,0,0,0.000317308296963097,0,0,0.000244332872989427,,0.0000647344442723,0,0.0011927054,13030002,  13030002
Fredericton,320,Lincoln,1303008,0,0,0.000031101260822571,,0.0000128165359806054,0,0.000111013969118874,0.0000131131607142857,0.00194484728017479,0.000430964008595516,,0.000263995718495925,0,0.00235439696428571,13030003,  13030003
Moderate metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine modérée (N.-B.),997,Oromocto,1303012,0,0,0,,0,0,0,0.00229241190643275,0.0494520589090161,0.00267601339364445,7.41610441176471,0.00390293727502167,0,0.0127328965438596,13030004,  13030004
Moderate metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine modérée (N.-B.),997,Oromocto 26,1303013,0,0,0,,0,0,0,0.00384281272727273,0.0412246623866658,0.00240872616079163,5.45291666666667,0.0047094455991288,0,0.0168729776363636,13030005,  13030005
Fredericton,320,Tracy,1303005,0,0,0,,0,0,0,0,0,0.000138865476745758,,0,0,0,13030006,  13030006
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Wickham,1304008,0,0,0,,0,0,0,0.00077706775304878,0.00461747888659495,0.000332258989223094,3.32908243243243,0.000130319197103928,0,0.00126626363414634,13040001,  13040001
Saint John,310,Petersville,1304001,0,0,0,,0,0,0,0,0,0.0000354830736249575,,0,0,0,13040002,  13040002
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Havelock,1305028,0,0,0,,0,0,0,0.000319014948207171,0.00471987833969157,0.000631043805295762,5.31059861111111,0.000340952680848215,0,0.000802664498007968,13050001,  13050001
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Kars,1305036,0,0,0,,0,0,0,0.00193166447111111,0.00742440954438332,0.00279493695824442,5.0223350877193,0.00196727063280094,0,0.00738115407111111,13050002,  13050002
Saint John,310,Upham,1305004,0,0,0,,0,0,0,0.0000611845471698113,0.000400550420279513,0.000103224968727065,,0.0000235424792590679,0,0,13050003,  13050003
Saint John,310,Kingston,1305014,0.00034613498245614,0.000244103682929667,0.000141932425318886,,0.000129333961785947,0,0.000391375964151374,0.000449245035087719,0.0026080670992292,0.000373045934604926,,0.000572862055716409,0,0.00241115170175439,13050004,  13050004
Saint John,310,Hampton,1305007,0,0,0.00000491004915731824,,0.00000189253285683887,0,0,0.00127255240322581,0.010833059065153,0.00104262713221339,7.0188625,0.00117216376393702,0,0,13050005,  13050005
Saint John,310,Greenwich,1305038,0,0,0.00000783395735683723,,0,0,0,0,0,0.0000623677256841272,,0.000011242532053905,0,0.005910587025,13050006,  13050006
Saint John,310,Quispamsis,1305057,0.0002426600625,0.000948752106395771,0.000378713781698459,12.8965517241379,0.000526070708060678,0,0.000212469137812835,0.0013162185,0.0179017319036955,0.00312740906177388,4.88998051643193,0.00405003998698192,0,0.00329733190277778,13050007,  13050007
Saint John,310,Rothesay,1305008,0,0,0.0000643183262143775,,0,0,0,0,0,0.0001592125365278,,0,0,0,13050009,  13050009
Saint John,310,Rothesay,1305045,0.000184616989010989,0.00139646983986037,0.000652751811197286,9.41379310344828,0.00141367626722745,0,0.000884660482875806,0.000511012241758242,0.0245733896852049,0.00432048091272956,5.16006540084388,0.00922776508247393,0,0.00922670573076923,13050010,  13050010
Saint John,310,Westfield,1305011,0,0,0.0000114400532803837,,0.0000217120123674764,0,0.000115876022394244,0,0.000134308206343586,0.0000836964842173464,,0.0000969717335509736,0,0.000651361964912281,13050011,  13050011
Saint John,310,Grand Bay-Westfield,1305015,0.00022975377027027,0.00313847112042506,0.000628869560140994,,0.00020649318500761,0,0.000542684853839781,0,0.0271642941841476,0.000918392627237586,,0.000429237970817082,0,0,13050012,  13050012
Saint John,310,Quispamsis,1305057,0.00000427654081632653,0.00100038749559428,0.000346241863393516,,0.00120775366272305,0,0.000855145707148476,0.000149113918367347,0.0238349726907675,0.00302209094489697,10.8098666666667,0.00948404917326017,0,0.00999345452040816,13050013,  13050013
Moncton,305,Riverview,1306020,0.0465294351904762,0.0108400223917284,0.0088365800353438,15.1034482758621,0.00441703212174879,0.00220649862834757,0.0109523398188588,0.0196178579387755,0.0334396413664285,0.00742221835312782,6.39508789473684,0.00551890452769848,0,0.0336383125034014,13060001,  13060001
Moncton,305,Hopewell,1306001,0,0,0.0000391947375876177,,0.00000925217545842447,0,0,0.00140913313793103,0.00242024079303028,0.000403779683431577,8.45312708333333,0.000113830796687602,0,0.00289335395172414,13060002,  13060002
Moncton,305,Riverview,1306020,0.0493717967433628,0.0122150214445283,0.00919124999421804,,0.00445134680916577,0.00259746914129619,0.00729966806307699,0.00541093584955752,0.0419857868882672,0.00617648917074958,7.9876768115942,0.00465337736896355,0,0.0189484859646018,13060003,  13060003
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Riverside-Albert,1306003,0,0,0,,0,0,0,0.0002728181,0.00503803307058123,0.00030254649136846,,0.000196562726325166,0,0.00877893146,13060004,  13060004
Moncton,305,Elgin,1306008,0,0,0,,0,0,0,0,0,0.0000511640599404639,,0,0,0.000610025980392157,13060005,  13060005
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Shediac,1307016,0,0,0,,0,0,0,0.000449123474637681,0.00244929043521163,0.000798558353149096,7.5656875,0.000262043402833641,0,0.00357301922826087,13070001,  13070001
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Beaubassin East / Beaubassin-est,1307005,0,0,0,,0,0,0,0,0.00146621525952433,0.000477104396807606,10.5803458333333,0.000266375117592806,0,0.0011408086147541,13070002,  13070002
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Shediac,1307052,0,0,0,,0,0,0,0,0.0296396146352937,0.00511881605213904,5.09516835443038,0.00428066871433163,0,0.00759057856565657,13070003,  13070003
Moderate metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine modérée (N.-B.),997,Sackville,1307009,0,0,0,,0,0,0,0.0113707763759399,0.0151405789356805,0.00254030640969866,4.6028398989899,0.00241156486894332,0.0200079122959155,0.00395412712030075,13070004,  13070004
Moncton,305,Moncton,1307019,0.00007234222,0,0.0000745052033261012,,0.0000671825582501339,0,0,0.0015265772,0.00180433778826348,0.000514420490898522,,0.00079913495628,0,0.00025181927,13070005,  13070005
Moncton,305,Moncton,1307022,0.0298868278757062,0.00827776905361238,0.00698873105156088,22.4675324675325,0.00441576444128531,0.00695260962636904,0.00548843729029405,0.00438552169491526,0.0181161401800514,0.00604686664281723,4.91288982683983,0.00573056468781648,0.00804117547735545,0.0147527184180791,13070006,  13070006
Moncton,305,Memramcook,1307013,0,0,0,,0,0,0,0.00283201526436782,0.00439114204638874,0.000295611632402219,6.57231666666667,0.000124316242399908,0,0.00436374910344828,13070007,  13070007
Moncton,305,Salisbury,1307028,0,0,0.0000226070752460032,,0.0000671188008178086,0,0,0.00179259140740741,0.00829904621514328,0.00112254382263489,5.62402592592593,0.000968649355598128,0,0,13070008,  13070008
Moncton,305,Dieppe,1307045,0.0398541724485982,0.010367747576953,0.00856800357468165,30.4444444444444,0.00674187764593573,0.0108239695062233,0.00424138412235965,0.00215771464485981,0.0212401616033951,0.0077695072416215,5.72286782945736,0.0123235281460708,0.00385823850012618,0.00382156313084112,13070009,  13070009
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Salisbury,1307024,0,0,0,,0,0,0,0.0029379709245283,0.00543787491859069,0.000718557996560797,3.07942688172043,0.000441137171385656,0,0.00298572552830189,13070010,  13070010
Moncton,305,Dieppe,1307045,0.142559293810345,0.0266247277384241,0.0229532757570365,20.7368421052632,0.0176029754849054,0.0312171453870606,0.017147715095697,0.0554973143103448,0.0572651362999212,0.0163196806201655,3.90801701388889,0.0205447991300221,0.0447707028667425,0.0379744976724138,13070014,  13070014
Moncton,305,Moncton,1307022,0.224179786743802,0.0321608194482836,0.0289744718098834,15.3801652892562,0.0229513680476494,0.0252224461758277,0.0203667530262814,0.129961099107438,0.0783373365598572,0.0270027430779532,3.56703539944904,0.038268612764107,0.0255369948039755,0.0322499041652893,13070015,  13070015
Moncton,305,Moncton,1307022,0.378822960867021,0.0340093344844338,0.0350987639019846,12.1755319148936,0.023513767962861,0.023214236444345,0.0234917983553087,0.480287741026596,0.0550889109874254,0.0417216822836424,3.05592907801418,0.0368988560157984,0.0199754835207015,0.0349905338297872,13070017,  13070017
Moncton,305,Moncton,1307022,0.133702141543689,0.0198563147115666,0.0190909315061341,21.5771812080537,0.0110181844312228,0.0111227823242847,0.0134222732977328,0.0999676212572815,0.0563146368205619,0.0215743613426458,4.64975308641976,0.0177707345941196,0.000599944263949474,0.0338152461893204,13070019,  13070019
Moncton,305,Fort Folly 1,1307014,0,0,0,,0,0,0,0.00335867942857143,0.00474016892828999,0.0000958205564272847,,0.0000476552003354429,0,0.00304532828571429,13070020,  13070020
Moncton,305,Moncton,1307022,0.102575238545455,0.0191977020887338,0.0155090121157597,30.7979797979798,0.00985816120717764,0.0243291677699363,0.00781408982049777,0.123636056939394,0.0531820790403828,0.0169254964944814,5.96704516666667,0.0170293208870764,0.0380998941870077,0.0187627804545455,13070021,  13070021
Moncton,305,Moncton,1307022,0.0549642787894737,0.0125030703603966,0.0103206499783931,22.04,0.00589952214593827,0.0193441854247232,0.00788604686751994,0.0209744805789474,0.0432605939037583,0.00949784718875523,4.94094537037037,0.00752992866048839,0.021508920258438,0.0161745936447368,13070022,  13070022
Moncton,305,Dieppe,1307045,0.0245918075679012,0.00667612260080044,0.00526742669448157,31.5,0.00512546843672056,0.00531761596111717,0.00270773755350178,0.00228073724691358,0.0202999622082469,0.00521404756195256,6.33171351351351,0.0160512770079578,0,0.00517196704938271,13070023,  13070023
Moncton,305,Moncton,1307022,0.0506587625,0.0159151430784296,0.0119647006186125,22.7972972972973,0.00740252433216872,0.0120618180531777,0.0096940506292542,0.00507545314285714,0.0483645626455664,0.00811209685489652,4.69331141552511,0.00848975977271002,0.00310612455152212,0.0162130809047619,13070024,  13070024
Moncton,305,Moncton,1307022,0.135340725936842,0.0247826646094082,0.0222551466412108,19.406976744186,0.0140312786553028,0.0312288617356279,0.0169130295021745,0.0162479309789474,0.0671982425888181,0.0191891430866474,4.24993350877193,0.0187899627476337,0.0450051547969786,0.0397841838,13070025,  13070025
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Harcourt,1308010,0,0,0,,0,0,0,0.000623464022801303,0.00949205726790015,0.000626804899991479,4.25286091954023,0.000328279824870885,0,0.00281948327687296,13080001,  13080001
No metropolitan influenced zone (N.B.) / Aucune zone d'influence métropolitaine (N.-B.),999,Indian Island 28,1308020,0,0,0,,0,0,0,0,0,0,,0.000156988421997917,0,0,13080002,  13080002
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Saint-Antoine,1308007,0,0,0,,0,0,0,0.000741095781420765,0.0143472651096558,0.00136537573081409,4.71909968553459,0.000766882706145815,0,0,13080003,  13080003
Weak metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine faible (N.-B.),998,Richibucto 15,1308015,0,0,0,,0,0,0,0,0,0.000147462263258994,4.35313666666667,0.0000128708447626171,0,0,13080004,  13080004
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Dundas,1308001,0,0,0,,0,0,0,0,0.00252336778861746,0.000354728788948671,3.8063,0.000128019811042579,0,0,13080005,  13080005
No metropolitan influenced zone (N.B.) / Aucune zone d'influence métropolitaine (N.-B.),999,Buctouche 16,1308003,0,0,0,,0,0,0,0,0,0.0008114907294902,,0.00016013663428595,0,0,13080006,  13080006
Moncton,305,Saint-Paul,1308008,0,0,0,,0,0,0,0,0,0.0000442667375618592,,0.0000156165863943646,0,0,13080007,  13080007
Moderate metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine modérée (N.-B.),997,Neguac,1309038,0,0,0,,0,0,0,0,0.00319288687521324,0.000493546358761401,5.88120777777778,0.000233784884665678,0,0.00374927921774194,13090001,  13090001
No metropolitan influenced zone (N.B.) / Aucune zone d'influence métropolitaine (N.-B.),999,Tabusintac 9,1309047,0,0,0,,0,0,0,0,0,0.00017672359522776,,0.00010557158862108,0,0,13090002,  13090002
Weak metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine faible (N.-B.),998,Esgenoôpetitj 14,1309044,0,0,0,,0,0,0,0,0.0137254189548774,0.000626028947246958,,0,0,0,13090003,  13090003
Miramichi,329,Southesk,1309026,0,0,0.00000487359723356842,,0,0,0.000013990097800783,0,0.00296669999017875,0.000163639179638487,,0.0000442999911082083,0,0.00371872775688074,13090004,  13090004
Miramichi,329,Miramichi,1309050,0.0035645601420765,0.00516114786918061,0.00205556116122741,19.0875,0.000859376782824102,0.0116944605648471,0.00289914888201803,0.00562027078688525,0.0251910628450266,0.00315816594688664,4.81156771771772,0.00227088668834271,0.0200445770005002,0.00641969476502732,13090005,  13090005
Miramichi,329,Miramichi,1309050,0.00228512494042553,0.00574731805440931,0.00279125858609986,26.6052631578947,0.00232226610161911,0.00648675474222821,0.00169445761567315,0.00387675545531915,0.0328071613373407,0.00611538529605674,5.61523443627451,0.00782015335272169,0.00436120242150311,0.00341175595744681,13090006,  13090006
Miramichi,329,Big Hole Tract 8 (South Half),1309034,0,0,0,,0,0,0,0,0,0.0000178701132911824,,0,0,0,13090007,  13090007
Miramichi,329,Eel Ground 2,1309035,0,0,0,,0,0,0,0,0.0193478218087786,0.000433959008636109,,0,0,0,13090008,  13090008
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Rogersville,1309017,0,0,0,,0,0,0,0.00045944313836478,0.00495640011521701,0.000502195076948272,4.1068680952381,0.000224390726084621,0,0.00236932703773585,13090009,  13090009
Miramichi,329,Red Bank 4,1309023,0,0,0,,0,0,0,0,0.0133915212701094,0.0003353820391239,,0.00012113800244977,0,0.0096776836,13090010,  13090010
No metropolitan influenced zone (N.B.) / Aucune zone d'influence métropolitaine (N.-B.),999,Renous 12,1309010,0,0,0,,0,0,0,0,0,0.00017884541904805,,0,0,0,13090011,  13090011
Miramichi,329,Big Hole Tract 8 (North Half),1309033,0,0,0,,0,0,0,0,0,0,,0,0,0,13090012,  13090012
Strong metropolitan influenced zone (N.B.) / Zone d'influence métropolitaine forte (N.-B.),996,Stanley,1310037,0,0,0,,0,0,0,0,0.00348282726984382,0.000162912077989597,,0.0000786374817619497,0,0.00185160184848485,13100001,  13100001
Fredericton,320,Douglas,1310028,0,0,0.0000901500305385311,,0.0000252486638251444,0,0.000160817923007763,0,0.00156191389952699,0.000345847952833903,,0.0000923100645791636,0,0.00065279635443038,13100002,  13100002
Fredericton,320,Saint Marys,1310031,0,0,0.000275216055879668,,0.0000786787608368583,0,0.000250607367484358,0,0.00250756384983291,0.00117753656088355,,0.000320097685036085,0,0.00121971133333333,13100003,  13100003
Fredericton,320,Queensbury,1310021,0,0,0,,0,0,0,0,0.00165576997970373,0.000136557335882535,,0.0000739468868764427,0,0.00125049320289855,13100004,  13100004
Fredericton,320,Devon 30,1310034,0,0.00153750988067232,0.000594119332545477,,0.000749290418582316,0,0.00348368844938565,0.00864418676923077,0.0411272217294079,0.0116146875267763,7.38610666666667,0.00784515047739411,0,0.0541670092307692,13100006,  13100006
Fredericton,320,Fredericton,1310032,,0.00419480603508328,0.000667210040446032,,0.000399054718361469,,0.00916924177805181,0.00967438668085106,0.0310360975662009,0.00790810338426223,7.80862380952381,0.00498181916125714,0.00243934290020622,0.0386072380638298,13100007,  13100007
Fredericton,320,Fredericton,1310032,0.003735877,0.00629648191604547,0.00171693914479857,14.2608695652174,0.00133237562979065,,0.00701833303932058,0.0105158125915493,0.0597430937564596,0.0164522000752744,4.76711280193237,0.0126581782435019,0,0.0550006352112676,13100008,  13100008
Fredericton,320,Fredericton,1310032,0.002846153,0.00479788360626563,0.000638633507850849,17,0.000610029810331137,0.0318161235859954,0.00416074007549812,0.00090829097979798,0.00343531985572195,0.00532352930533114,5.29983888888889,0.0046371056205496,0.00146983455702154,0.00362631816161616,13100012,  13100012
Fredericton,320,New Maryland,1310002,0,0.00131068418538032,0.000295850990404595,,0.00061233311335201,0,0,0,0.0132552996349824,0.00150592826810792,,0.00277381894004109,0,0,13100014,  13100014
Fredericton,320,Kingsclear 6,1310019,0,0,0,,0,0,0,0,0,0.00021598752811885,,0,0,0,13100015,  13100015
Fredericton,320,New Maryland,1310001,0,0,0,,0.00000623703598431444,0,0,0.000544531095238095,0.00467125210436527,0.00022974575164449,,0.000277080652582738,0,0.00116147403174603,13100016,  13100016
